node0,node1
9677,8111
8111,9685
9783,8111
9670,8111
8111,9737
9749,8111
9751,8111
11376,8111
8111,9758
9760,8111
8111,9763
9771,8111
9774,8111
8111,9778
9798,8111
8111,9799
10008,8111
10219,8111
8111,10290
8111,10043
8111,10046
10047,8111
8111,10049
10050,8111
8111,10051
8111,10054
8111,10055
8111,10060
10087,8111
8111,10091
10092,8111
10095,8111
10093,8111
10094,8111
10096,8111
8111,10099
8111,9268
10362,8111
8111,12919
8111,10363
8111,10365
8111,10369
10371,8111
8111,10372
8111,10389
10333,8111
8111,10330
10331,8111
10332,8111
10334,8111
8111,12888
10338,8111
10056,8111
8111,10453
8111,10454
10652,8111
11229,8111
399,8111
10786,8111
10699,8111
10701,8111
8111,10705
8111,10886
8111,10905
10906,8111
8111,10907
8111,10908
8111,10909
8111,10910
8111,10911
10917,8111
8111,4551
7303,8111
8111,401
11151,8111
11152,8111
8111,11173
11142,8111
8111,11145
11161,8111
11183,8111
11199,8111
12889,8111
8111,11219
10438,8111
11222,8111
10440,8111
10383,8111
8111,10441
11154,8111
11156,8111
10455,8111
8111,11231
11257,8111
8111,11282
8111,7023
8111,11443
11493,8111
8111,11494
8111,11496
8111,11501
11498,8111
11499,8111
11502,8111
11503,8111
11506,8111
11507,8111
11509,8111
8111,11535
11571,8111
11620,8111
11640,8111
8111,11686
8111,11689
11316,8111
11433,8111
5128,8111
8111,11758
8111,11759
8111,11896
8111,11962
8111,12006
8111,12011
12082,8111
8111,12172
8111,12173
8111,12175
8111,12606
12195,8111
8111,12221
13971,8111
13972,8111
12260,8111
7552,8111
12485,8111
12526,8111
12527,8111
8111,12528
12572,8111
8111,12590
12611,8111
8111,12204
12725,8111
11922,8111
8111,11925
11931,8111
8111,11934
3438,8111
12883,8111
12959,8111
8111,12936
13030,8111
7886,8111
8111,13070
13088,8111
13097,8111
8111,13100
8111,13101
12072,8111
8111,13168
8111,13284
13299,8111
8111,13300
8111,11736
8111,13386
8111,13378
13392,8111
13393,8111
13395,8111
13404,8111
13421,8111
1,8111
5,8111
8111,6
8111,13497
8111,13547
13673,8111
13828,8111
1690,10786
200,1690
1690,237
275,1690
1690,308
1690,327
422,1690
1690,363
1690,470
1690,578
1690,666
1690,670
1690,2406
1690,4416
1690,810
935,1690
939,1690
1690,944
946,1690
1017,1690
1018,1690
1690,1022
953,1690
1009,1690
1690,13146
1180,1690
1438,1690
1690,1543
1526,1690
1690,1613
1690,1555
1591,1690
1690,12015
1690,1866
2097,1690
6994,1690
1690,2029
2059,1690
1690,2124
2204,1690
1690,2290
2261,1690
2403,1690
2405,1690
1690,2678
2681,1690
1690,2682
1690,2711
1690,2735
2900,1690
2936,1690
3261,1690
3262,1690
2975,1690
3341,1690
1690,3410
3412,1690
1690,3432
1690,12890
1690,3456
1690,3542
3565,1690
3357,1690
1690,3628
3732,1690
1690,3738
5731,1690
3833,1690
1690,7741
1690,3857
1690,3896
1690,4064
1690,4073
1690,4074
4076,1690
1690,4077
1690,4244
4260,1690
4300,1690
1690,4263
4311,1690
1690,4498
4565,1690
1690,4570
1690,4335
1690,4610
4753,1690
3381,1690
13190,1690
1690,5012
5139,1690
1690,3570
1690,1255
2019,1690
5354,1690
1690,7181
1690,6997
5578,1690
5604,1690
5618,1690
1690,5623
1690,5642
5688,1690
1690,5714
5715,1690
8862,1690
5987,1690
1690,5527
5773,1690
6297,1690
6376,1690
1690,6400
1690,6442
1690,6456
6457,1690
1690,6491
1690,6510
1690,6574
1690,6615
1690,6678
6731,1690
1690,6734
6759,1690
1690,6777
1690,6832
6860,1690
415,1690
7184,1690
1690,6623
1690,7396
7398,1690
7411,1690
8042,1690
7537,1690
7686,1690
1690,7823
1690,7972
7991,1690
8028,1690
8030,1690
8031,1690
8071,1690
1690,8565
1690,8321
1690,8416
8507,1690
1690,8570
8648,1690
1690,8666
1690,8690
1690,8691
1690,8703
8724,1690
6159,1690
8851,1690
1690,8893
8947,1690
1690,43
6143,1690
9600,1690
1690,9618
9631,1690
9675,1690
9783,1690
9742,1690
1690,13396
1690,9877
1690,10092
10364,1690
1690,10323
1690,10453
10454,1690
1690,10734
1690,399
1690,10697
1690,10699
10932,1690
1690,10487
1690,148
1690,2249
7158,1690
402,1690
64,1690
1690,11116
11209,1690
1690,11249
11443,1690
11471,1690
1690,11491
1690,11520
1690,11620
1690,11660
11663,1690
1690,11666
11707,1690
11907,1690
11958,1690
12011,1690
12221,1690
13971,1690
1690,7552
1690,12512
12590,1690
12656,1690
12919,1690
9568,1690
13101,1690
13129,1690
1690,13134
12072,1690
13378,1690
13383,1690
1690,13958
12953,4256
4256,3854
1866,4864
4880,1866
4864,1868
4880,1868
6478,4897
511,11193
512,11193
4897,512
5699,9283
9965,6234
5741,5758
11663,13130
13130,11664
13129,11663
11664,13129
13132,11662
13132,11664
8404,1582
4374,983
4373,983
1815,11916
219,5744
7832,7831
5200,4060
3769,5200
3165,4726
13664,8285
8285,9683
1549,8285
1197,4476
4476,1066
1166,4476
1148,4476
4476,1137
4476,1068
571,12925
12924,13034
12910,12903
12903,12911
12911,12902
7816,1536
3607,657
12919,3879
12637,12976
11564,10447
2706,12905
12919,11222
13728,12919
11686,13728
13728,8752
13728,8753
11686,1385
12528,12917
12917,12527
10096,12917
12917,10095
12917,10363
7853,12917
7859,12917
2943,12917
9751,12917
12917,5127
10917,12917
12917,2922
12917,11199
6777,12917
7857,12917
12917,7496
12917,7845
12917,5130
6786,12917
12889,12917
5618,12917
9197,12917
7377,12917
9165,12917
1152,12919
3766,12030
5515,3766
6338,3766
4213,3766
1018,3766
3766,2929
3766,13499
11703,5515
11703,4897
11703,1018
11703,13392
4879,11703
4204,11703
11703,4864
5951,11703
11703,10914
9191,11703
11703,577
11703,10270
6338,11703
8070,11703
2941,11703
10912,11703
11703,13379
11703,4398
7253,11703
1526,11703
11703,11961
11703,4213
3411,3920
3411,10438
3411,10018
3474,3411
3411,8497
3411,11494
6314,3411
3411,6966
3411,3570
1647,3411
3411,7023
3411,2028
3411,8416
2663,3411
12853,3411
8496,3411
3411,9114
11347,3411
3475,3411
3411,8500
3411,8030
8072,3411
9196,3411
1206,3411
10305,3411
3411,2582
3411,2705
3411,2938
11570,3411
7996,3411
3411,7377
3411,2217
9752,3411
9119,3411
3411,11088
3411,10121
1255,3411
1324,3411
3411,3592
11055,3411
10008,3411
9630,3411
3411,1169
3411,9006
1168,3411
3411,2720
267,3411
3458,3411
2216,3411
7850,3411
10330,3411
11122,3411
3411,1356
3411,2934
3411,1964
3411,11374
3411,9801
3411,10053
401,3411
3411,7049
10097,3411
3411,10341
3411,10914
3044,3411
3411,11496
3411,5119
11508,3411
3411,11502
3411,8069
3411,7849
3411,3326
5578,3411
7837,3411
3459,3411
3411,7841
7522,3411
3411,9760
3411,10087
3411,7158
3411,10068
3411,10440
2204,3411
1590,3411
5996,3411
7568,3411
3411,5232
3411,2944
12883,3411
3411,10229
3411,2919
3411,6974
3411,10047
3411,6036
3411,12022
3411,11434
4205,3411
3411,7840
10905,3411
7845,3411
10875,3411
9771,3411
3411,736
11640,3411
3411,4875
3411,13261
10360,3411
11150,3411
3411,7702
3411,10060
7661,3411
3411,10370
4862,3411
10354,3411
10356,3411
3411,7303
3411,2932
3747,3411
3411,8294
2976,3411
3411,4263
9600,3411
5185,3411
3411,6731
13088,3411
3411,6855
9758,3411
3411,12545
4552,3411
2125,3411
4587,3411
10906,3411
3411,9653
5092,3411
3411,10454
11483,3411
10653,3411
8212,3411
3411,9367
3411,13332
7361,3411
3411,13388
13392,3411
9286,3411
8973,3411
3411,1847
3411,2019
3411,2527
3415,3411
3411,7253
3327,3411
12175,3411
4120,3411
3411,12111
3416,3411
10908,3411
3411,3373
3411,5798
8852,3411
3411,5115
3411,7194
3411,8702
3411,4203
10304,3411
7731,3411
11172,3411
3411,12590
12006,3411
8313,3411
3411,828
2958,3411
10453,3411
3068,3411
3411,8042
9034,3411
3411,6457
6455,3411
4774,3411
3411,11173
10226,3411
4204,3411
10357,3411
3411,5123
3411,5515
10226,10019
10019,5515
1018,10019
10097,10019
13499,10019
4871,10019
10019,1296
13392,10019
12241,10019
10330,10019
10019,6491
13095,10019
10019,12102
10019,8620
13828,10019
10019,4204
10019,7253
8385,10019
6835,10019
11161,10019
10019,3193
10019,13588
10019,5273
12890,10019
10019,950
10019,11146
10019,12014
11347,10019
10019,4046
11229,10019
10019,9853
10019,8070
10019,3459
10019,3011
10019,8908
10019,13814
10019,2937
10019,7254
10019,8573
13096,10019
10019,3479
13192,10019
131,10019
4236,10019
10019,10695
13384,10019
10019,5232
10019,10006
10019,7855
8026,10019
10019,11173
2265,10019
10019,1478
10019,3691
10019,2848
6705,10019
10019,5840
13030,10019
10019,7849
11433,10019
10019,267
10019,1946
10019,2404
10255,10019
10019,7522
10019,7827
10019,7167
2236,10019
10019,11231
584,10019
11736,10019
11190,10019
10257,10019
10820,10019
10019,10441
10019,1391
10019,1403
7826,10019
10019,842
2029,10019
10019,11775
5604,10019
3030,10019
10019,13484
184,10019
3410,10019
10019,13502
10019,2924
3685,10019
379,10019
10019,11750
10019,11776
10019,9052
10019,11487
13856,10019
13379,10019
10019,13555
4587,10019
10019,12172
10019,7619
7850,10019
10019,12666
8430,10019
10019,11715
8565,10019
10019,9298
10019,293
10019,1465
196,10019
10019,11153
4498,10019
10019,4815
10019,11486
10019,2710
3066,10019
10019,10908
10019,10889
7583,10019
10019,7991
10019,4552
11166,10019
10019,1864
9654,10019
4916,10019
12105,10019
5602,10019
5616,10019
6314,10019
10019,11374
10019,9660
10219,10019
13497,10019
10019,12030
10019,4796
10857,10019
3095,10019
5964,10019
10019,9220
10019,12526
10019,10912
13894,10019
2582,10019
11795,10019
10019,5996
7103,10019
12450,10019
9877,10019
9359,10019
10019,3866
12176,10019
13876,10019
10019,6542
10019,13689
10019,2526
10019,10273
10019,2836
10019,7723
8132,10019
10019,6623
10019,4899
10019,10906
2766,10019
7828,10019
10019,9249
9576,10019
7260,10019
10019,9231
10389,10019
10019,1342
8037,10019
10019,9801
6335,10019
10019,11222
9597,10019
13421,1281
1281,5515
1281,4213
12890,1281
1281,11679
10437,1281
13499,1281
1281,12238
1281,4260
11150,1281
11166,1281
9286,1281
12195,1281
510,1281
1281,230
1281,9649
1281,2030
434,1281
2645,1281
10336,1281
1281,6491
1281,7845
1281,11588
1281,11758
13200,1281
6251,1281
1281,9783
1281,10611
1281,10469
3590,1281
1281,5951
1281,391
1281,2663
1281,1635
8426,1281
1281,2986
10219,1281
1281,13441
1281,12125
174,1281
1018,1281
1281,6873
1281,6001
7174,1281
1281,10330
4980,1281
13097,1281
12191,1281
1281,11316
2561,1281
1281,8624
502,1281
6296,1281
8582,1281
1281,7855
1281,3399
4324,1281
13394,1281
1281,12074
1281,12102
3410,1281
1281,3044
1281,11715
1281,11172
9826,1281
7496,1281
3438,1281
3247,1281
1281,432
1281,12015
1281,10932
10708,1281
1281,8716
9076,1281
9298,1281
1281,3043
1281,4235
1281,11152
1281,7774
1281,2650
2029,1281
272,1281
1281,13856
13284,1281
945,1281
7848,1281
12221,1281
3458,1281
1281,10304
10876,1281
1281,11811
1281,7715
9241,1281
8078,1281
6314,1281
1281,2682
184,1281
1281,470
13876,1281
11176,1281
9802,1281
2229,1281
1281,1526
1281,3283
1281,6796
3189,1281
7637,5037
7937,11686
5447,12917
12898,9670
13554,2204
12974,5549
9220,12923
11128,5365
11128,13382
12919,2241
13188,12919
1840,1866
3262,3443
3443,11518
3443,7396
3443,7726
1526,3443
3443,3189
3058,3443
3443,4949
2849,3443
3866,3443
11810,3443
3443,5341
3443,3390
3443,11549
3443,12129
3443,2236
3443,11490
3443,7213
3486,3443
12219,3443
11533,3443
3456,3443
10314,3443
7398,3443
3443,3915
3382,3443
422,3443
11142,3443
11145,3443
3443,7582
3443,5711
3443,11120
3443,6470
3443,10081
3443,10440
3443,2403
3443,7991
3443,963
3443,470
3443,8572
13307,3443
3443,10744
3443,7607
3443,6978
3443,7609
3443,10456
2261,3443
8194,3443
3443,3463
3443,12726
10805,3443
6997,3443
860,3443
3443,3461
3443,13241
3443,3453
8288,3443
3443,7397
3443,2709
3251,3443
9885,3443
8206,3443
13403,3443
3415,3443
4789,3443
3443,6992
3443,8619
3443,10111
3857,3443
3443,2659
3443,200
3443,7157
3443,6400
2266,3443
3484,3443
3443,6994
3443,9365
12512,3443
3479,3443
10345,3443
3443,10953
2265,3443
3443,9883
3443,12517
11647,3443
4389,3443
3443,9014
3443,196
3443,1862
3443,10806
3443,3046
1192,3443
3443,12045
3443,9392
11491,3443
3443,13095
4336,3443
2421,3443
3443,9854
3443,6553
3443,1998
3443,1392
148,3443
3443,8000
10934,3443
3443,13021
3443,3521
3443,8590
3443,12599
230,3443
3443,5273
3443,953
4077,3443
3443,8019
1987,3443
287,3443
9568,3443
946,3443
5370,3443
10662,3443
3061,3443
3443,7537
11085,3443
10335,3443
6574,3443
3443,1524
9159,3443
3443,7201
160,3443
9603,3443
10061,3443
3443,147
3443,2660
3443,6023
3443,12580
3443,2249
3443,11962
2241,3443
810,3443
1017,3443
3443,10059
3443,3008
3862,3443
3443,2123
3443,1927
3267,3443
3443,8027
6491,3443
8158,3443
11627,3443
9884,3443
3443,11956
3443,6285
11885,3443
3443,9286
3732,3443
159,3443
4768,3443
3443,9267
3443,12572
3443,1547
3443,10090
3443,1275
3443,8939
3443,12573
3443,13392
3443,4862
10110,3443
7485,2295
7486,2295
2295,7487
7485,2297
7486,2297
7487,2297
12902,1339
12653,12919
12917,10974
1792,12917
9240,571
9233,571
571,9226
571,9227
571,9237
9228,571
571,9229
7364,571
9238,571
9243,571
9269,571
571,9242
571,9239
9272,571
571,9230
9279,571
9241,571
9231,571
9254,571
9220,571
571,7377
571,1342
3048,1048
3540,3535
2232,3540
3539,3540
3540,7083
3536,3540
3662,10566
3662,12899
3662,2971
12900,3662
12977,3541
3541,7083
3700,2970
2970,5104
5269,2970
7547,2970
2970,13411
2970,10434
2970,10699
2970,9125
2970,8691
3699,2970
2970,3536
2971,11647
2971,7547
2971,12991
3537,2971
9125,2971
2971,3699
3536,2971
2971,10305
3664,5127
6803,3664
3296,3664
11935,3664
11746,3699
3699,9125
13411,3699
13166,4238
4238,3221
4238,3542
4294,4238
7758,4238
2624,4238
10045,4238
322,4238
4238,1526
4238,4308
3536,1526
7083,3536
8203,7377
6471,8203
10832,10828
10832,6069
12934,10832
10832,3866
9240,11807
5086,11807
11807,5104
11807,9233
9226,11807
9227,11807
9237,11807
9228,11807
11807,9238
9243,11807
9242,11807
9239,11807
9273,11807
11807,7547
11807,9230
11807,9231
11807,9267
11807,3971
7377,11807
7083,12977
3537,7083
3535,7083
4073,12842
12913,13166
5079,12913
12913,3664
12913,3663
2235,12913
12913,12314
3536,12913
12913,6510
12913,10305
13136,12913
3565,3866
3866,13168
3866,8104
196,3866
3866,8662
3866,780
3866,9634
12517,3866
13137,3866
3866,12516
8203,3866
3664,3866
12390,3866
3866,6832
10650,3866
3866,11748
8660,3866
3866,794
3866,9234
3866,4386
11921,3866
3866,13379
9384,3866
1543,3866
3663,3866
8642,3866
3866,12410
11694,1048
1048,9165
1048,2125
3540,3538
10434,2971
3400,12977
3699,3400
3400,7259
4238,13167
4238,4073
4238,5777
4238,9165
9638,4238
4238,3043
328,4238
3662,4238
3536,13167
3536,3538
8203,4453
7083,3538
12913,12519
11694,12913
3866,1018
3866,2445
3570,3866
5777,3866
3866,3542
3866,9638
10886,3866
3866,9568
3866,9165
5606,3866
3123,3866
792,3866
3866,320
322,3866
11922,3866
3866,5810
12158,12917
12160,12917
1257,12903
13370,12903
6159,11686
2099,1866
3880,2681
2681,3885
10170,1060
5125,8306
10162,0
4986,12895
12902,4986
10088,12974
13689,12893
13689,12895
8753,1311
10857,1311
12966,4864
4880,12966
12313,12919
12514,4449
12514,4450
12514,4451
11688,10161
11306,12917
3443,1482
12919,12978
12917,11229
1049,12917
1050,12917
12990,9270
12917,11560
3712,12917
13392,12917
2030,12917
12917,13925
12744,12917
12917,4821
1531,12917
12767,12917
131,12917
6900,12917
2678,12917
12917,9758
12917,11752
12917,5839
379,12917
12917,11535
12917,3889
12917,5835
2375,12917
12917,11623
2924,12917
12917,13335
12917,12022
5964,12917
5064,12917
12917,1525
12917,13388
1155,1866
1155,1868
12953,724
5699,12917
12917,970
12917,7149
13483,12917
2619,2830
11688,2830
6823,5184
2043,6823
6823,5203
3590,11687
12896,12911
1155,12925
12926,6862
13957,935
13958,935
12919,13957
13958,12919
9809,12935
4256,2885
3140,4256
4256,724
12893,5132
12902,10204
9166,415
11686,12919
1729,1843
1842,4256
599,9361
4256,727
726,4256
4256,1839
4256,1841
4256,719
2707,3245
12917,5046
11687,13486
13467,11687
11687,5797
7860,11687
12917,13486
12917,7860
11462,4964
3337,12893
12926,3271
1073,2752
7790,11564
7494,11564
11598,12917
11309,12917
12917,9060
12917,10461
8295,8105
5015,12903
7642,1275
11881,4854
11864,4256
12801,4256
4256,1575
12527,8755
4256,12661
7644,4256
5527,5698
11687,5061
11688,5061
7832,12919
1883,2888
7658,7359
5626,7658
12919,13486
7658,11858
7938,12917
462,11687
11687,665
6811,11687
11687,1029
11687,1167
11687,1168
11125,11687
11687,9401
11687,1493
11687,2030
2682,11687
2918,11687
11687,2922
2929,11687
9165,11687
11687,3412
3543,11687
11687,3565
11687,13377
3753,11687
11687,3752
8294,11687
4962,11687
4963,11687
5124,11687
5116,11687
11687,5125
5145,11687
11687,5185
11687,5203
11687,4774
11687,5603
11687,6296
11687,6864
11687,6015
7194,11687
11687,7223
11687,7253
11687,7254
7331,11687
11687,7511
11687,7848
7857,11687
8059,11687
11687,8403
8715,11687
11687,8718
11687,9006
11687,9654
839,11687
9737,11687
11687,9740
11687,9806
11687,9807
10087,11687
11687,10090
11687,10453
11687,11161
11535,11687
11316,11687
12082,11687
11687,12527
11687,12528
12545,11687
12590,11687
12204,11687
11922,11687
11935,11687
11934,11687
11936,11687
11687,13392
11687,13393
11687,13456
13487,11687
11687,13470
11687,13578
13728,11687
2021,11687
12916,2710
9789,1883
6654,5447
8172,4364
8172,4374
11958,7071
2706,830
2707,830
830,2708
3511,831
3512,831
8032,8068
1049,1575
12925,10855
8960,10855
11457,8296
8297,11457
5572,11457
11686,9166
5994,1840
9790,12895
9888,3455
5618,7379
219,6154
4260,11063
11063,13290
13273,11063
13271,11063
11063,12974
12969,11063
11063,12983
11063,11930
11063,11921
11063,12204
12656,11063
12011,11063
11063,12006
11063,11959
11063,5128
11063,11433
12889,11063
11146,11063
11145,11063
11144,11063
11142,11063
11063,10682
11063,10478
10454,11063
10453,11063
1340,11063
1339,11063
9740,11063
11063,9737
11063,9654
9653,11063
9211,11063
9197,11063
630,11063
3195,11063
3194,11063
11063,8590
8353,11063
11063,7912
2264,11063
11063,7254
7227,11063
7223,11063
11063,6777
11063,6455
11063,6295
11063,5795
11063,6036
1673,11063
5529,11063
11063,5199
5179,11063
5125,11063
11063,5116
11063,4963
4962,11063
11063,4821
11063,8294
4263,11063
4074,11063
11063,4073
12890,11063
3412,11063
2904,11063
2426,11063
11063,2030
1843,11063
11063,12018
12014,11063
11063,1555
11063,1612
11063,1550
11063,727
724,11063
324,11063
275,11063
11063,12947
6080,1478
3348,1478
3935,11471
2912,1478
2913,1478
1479,2912
2913,1479
12528,2663
8042,2663
1660,8903
5520,9646
12527,9646
9646,5527
9646,814
4483,9646
2929,9646
6456,9646
9646,3412
9646,10087
9778,9646
9646,4897
1137,6145
6149,1137
7041,511
511,7042
38,47
2825,38
9039,2825
2825,43
5572,161
162,5572
5572,6038
11686,7298
12102,7298
12102,10318
9092,162
9092,161
161,9091
9088,161
161,6061
1606,5810
9283,4782
8622,4782
4782,7743
689,153
153,692
6462,966
3119,6462
6462,3121
6462,3189
8276,6462
12856,6462
6462,6642
6462,2248
2249,6462
6462,4464
6462,11533
219,2124
219,2943
219,3248
3417,219
219,3732
219,4213
5127,219
2016,219
5515,219
219,6510
10080,219
10100,219
12010,219
1030,2204
13406,1030
1030,8313
1273,1017
1018,1273
1273,1022
1273,1019
1008,1273
953,1273
1273,1009
1273,1010
1011,1273
1023,1273
1012,1273
1273,1024
989,1273
1273,4263
4342,1273
1273,3570
8702,1273
1273,13083
1385,724
599,1385
3265,1385
12012,1385
3419,1385
1385,5205
5171,1385
7553,1385
8056,1385
8956,1385
9228,1385
9229,1385
9231,1385
1385,9241
1385,9272
1385,10083
7303,1385
13586,5862
2624,221
3419,1864
1868,1550
2263,1868
13406,1868
2943,1868
3341,1868
3351,1868
6408,1868
7246,1868
1868,10080
1868,11002
11494,1868
1868,12175
6919,1868
3476,2619
7396,2619
10018,2619
2619,2862
2825,319
12805,2825
2825,1613
1555,2825
2427,2825
2825,2943
2825,7396
2825,7398
2825,11707
2825,12434
12572,2825
12830,2825
5455,3008
9685,5455
5455,2249
4464,5455
12012,5456
12015,5456
12013,5456
12021,5456
12018,5456
12011,5456
5517,200
5517,391
935,5517
1017,5517
5517,1018
1010,5517
1550,5517
1478,5517
2678,5517
2681,5517
5517,2943
5517,3119
3121,5517
3542,5517
3531,5517
3897,5517
4935,5517
5517,5127
5124,5517
5517,5515
5604,5517
5517,5691
5527,5517
5517,6297
5517,6455
6456,5517
5517,7881
8240,5517
5517,8582
5517,8852
5826,5517
5517,9685
10304,5517
5517,10453
5517,10454
5517,10934
5517,11002
10487,5517
5517,7140
5517,12856
2249,5517
4828,5517
11494,5517
5517,11533
5517,12175
12517,5517
5517,12204
5517,11925
11930,5517
5517,11933
5517,11936
5517,12959
13247,5517
13378,5517
5623,470
5623,935
1018,5623
12012,5623
12015,5623
5623,12013
5623,12014
12021,5623
5623,12016
5623,12018
5623,3119
5623,3120
3121,5623
3419,5623
5623,3542
5623,5124
5623,5205
5623,6997
6455,5623
5623,10697
3043,5623
2249,5623
4828,5623
6298,5623
2043,5623
12011,5623
12221,5623
5728,2975
5729,3542
5729,5527
5729,7881
5729,9802
5729,4828
12940,5729
5730,12012
5730,12015
12013,5730
5730,12021
5730,12018
10219,5730
12011,5730
11929,5730
6404,935
1525,6404
6404,1869
3120,6404
3542,6404
6404,4061
3570,6404
6404,5205
6404,6455
6404,9802
9803,6404
6404,10454
12856,6404
2249,6404
6404,4464
6404,11925
6404,13083
6653,966
6653,7466
7041,12012
12015,7041
12013,7041
7041,12021
7041,12018
7041,8072
7041,12011
7041,12248
11690,7041
1555,6760
3077,6760
0,6764
1,6764
6764,2
6764,6
4876,8344
161,11690
2124,6154
6154,3326
6154,6259
6260,6154
12015,9315
9315,12013
9315,12011
3915,9388
10225,9388
12175,9388
1525,9666
9666,12018
9666,3119
3542,9666
6235,3897
6235,4780
6235,11002
10794,12175
11047,5849
3542,11047
4213,11047
11047,5199
5205,11047
12204,11047
11925,11047
2086,11488
11488,13406
2943,11488
3732,11488
11488,4213
11488,5127
11488,5515
10080,11488
11488,12175
11488,9400
11606,1659
2631,11606
